			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000214391.3	ENSG00000214391	3	1.696436732	0.551233325	3.077529344	0.002087243	0.017171878
ENSG00000198604.9	ENSG00000198604	9	1.696179165	0.367778262	4.611961441	3.99E-06	0.000145642
ENSG00000165259.12	ENSG00000165259	12	1.68630959	0.250694874	6.726541968	1.74E-11	3.66E-09
ENSG00000233558.1	ENSG00000233558	1	1.684776738	0.592911534	2.841531394	0.004489743	0.029276013
ENSG00000233266.1	ENSG00000233266	1	1.684494046	0.622785333	2.704774752	0.006835072	0.039538912
ENSG00000130775.14	ENSG00000130775	14	1.683003128	0.429561248	3.917958462	8.93E-05	0.001716837
ENSG00000152749.7	ENSG00000152749	7	1.682905916	0.242209033	6.948155042	3.70E-12	8.82E-10
ENSG00000225963.6	ENSG00000225963	6	1.681148072	0.357081966	4.708017293	2.50E-06	9.96E-05
ENSG00000185834.10	ENSG00000185834	10	1.67919856	0.387790043	4.330174516	1.49E-05	0.000429199
ENSG00000204267.12	ENSG00000204267	12	1.673100331	0.353124533	4.737989502	2.16E-06	8.83E-05
ENSG00000212802.4	ENSG00000212802	4	1.67130774	0.449248924	3.720226477	0.000199044	0.003095041
ENSG00000169715.13	ENSG00000169715	13	1.670993517	0.374633203	4.46034549	8.18E-06	0.000261204
ENSG00000279636.2	ENSG00000279636	2	1.670682167	0.617543187	2.705368955	0.006822856	0.039493477
ENSG00000248180.1	ENSG00000248180	1	1.668799728	0.548263766	3.043789927	0.002336182	0.018475222
ENSG00000179454.12	ENSG00000179454	12	1.668332794	0.277758054	6.006424558	1.90E-09	2.23E-07
ENSG00000279652.1	ENSG00000279652	1	1.668128836	0.555077514	3.005217821	0.002653907	0.020212584
ENSG00000213970.3	ENSG00000213970	3	1.667142094	0.511792425	3.257457541	0.001124151	0.011068342
ENSG00000169760.16	ENSG00000169760	16	1.664761707	0.367636714	4.528279262	5.95E-06	0.000199925
ENSG00000006016.9	ENSG00000006016	9	1.664282126	0.563337605	2.954324567	0.003133543	0.022753992
ENSG00000123500.8	ENSG00000123500	8	1.656673225	0.599642234	2.762769417	0.005731324	0.034853686
ENSG00000234571.1	ENSG00000234571	1	1.655482157	0.571537333	2.896542467	0.003772996	0.025901802
ENSG00000079385.20	ENSG00000079385	20	1.653251455	0.425909065	3.881700559	0.000103729	0.00191166
ENSG00000169903.6	ENSG00000169903	6	1.652018852	0.577019476	2.863020954	0.004196228	0.027941738
ENSG00000110492.14	ENSG00000110492	14	1.650912925	0.24952665	6.616178783	3.69E-11	7.10E-09
ENSG00000116663.9	ENSG00000116663	9	1.648954466	0.374393192	4.404338812	1.06E-05	0.000323501
ENSG00000237214.3	ENSG00000237214	3	1.64803374	0.427563831	3.854474168	0.000115979	0.002087846
ENSG00000166750.8	ENSG00000166750	8	1.646785932	0.271703815	6.060959925	1.35E-09	1.65E-07
ENSG00000102081.12	ENSG00000102081	12	1.646597756	0.293530505	5.609630787	2.03E-08	1.79E-06
ENSG00000117475.12	ENSG00000117475	12	1.646504829	0.290421416	5.669364371	1.43E-08	1.33E-06
ENSG00000187474.4	ENSG00000187474	4	1.646441004	0.406447479	4.050808748	5.10E-05	0.001110999
ENSG00000245556.2	ENSG00000245556	2	1.645791204	0.317383098	5.185503624	2.15E-07	1.32E-05
ENSG00000275302.1	ENSG00000275302	1	1.64494036	0.597142643	2.754685803	0.005874852	0.03554351
ENSG00000224593.1	ENSG00000224593	1	1.644766626	0.44783235	3.672728481	0.000239974	0.003562243
ENSG00000155629.13	ENSG00000155629	13	1.636962257	0.466603839	3.508248581	0.000451067	0.005662092
ENSG00000145721.10	ENSG00000145721	10	1.635284943	0.459581815	3.558202018	0.000373402	0.004952271
ENSG00000240540.2	ENSG00000240540	2	1.634562847	0.532696322	3.068470305	0.002151577	0.01752415
ENSG00000241007.1	ENSG00000241007	1	1.63153345	0.621076443	2.626944665	0.008615534	0.046845674
ENSG00000183549.9	ENSG00000183549	9	1.631447781	0.457766769	3.563927947	0.000365346	0.004876969
ENSG00000134470.18	ENSG00000134470	18	1.629439454	0.389003006	4.188757999	2.80E-05	0.000691414
ENSG00000188916.7	ENSG00000188916	7	1.628955423	0.493018377	3.304046053	0.000953002	0.009790685
ENSG00000155329.10	ENSG00000155329	10	1.628085258	0.265440554	6.133521181	8.60E-10	1.09E-07
ENSG00000100453.11	ENSG00000100453	11	1.627833045	0.461577619	3.526672394	0.000420817	0.00539476
ENSG00000162706.11	ENSG00000162706	11	1.627390107	0.510068775	3.190530743	0.001420117	0.013043913
ENSG00000225573.4	ENSG00000225573	4	1.624821971	0.383502705	4.236794031	2.27E-05	0.000584922
ENSG00000272822.1	ENSG00000272822	1	1.62444458	0.52878025	3.07205986	0.002125871	0.017394362
ENSG00000263563.4	ENSG00000263563	4	1.623453064	0.331903231	4.891344562	1.00E-06	4.87E-05
ENSG00000178685.12	ENSG00000178685	12	1.621505486	0.303216146	5.347688462	8.91E-08	6.13E-06
ENSG00000204264.7	ENSG00000204264	7	1.619458626	0.298848612	5.418993301	5.99E-08	4.38E-06
ENSG00000215093.3	ENSG00000215093	3	1.61897349	0.605508778	2.673740741	0.007501042	0.04237176
ENSG00000276903.1	ENSG00000276903	1	1.617865227	0.543717169	2.975563986	0.002924503	0.021637315
ENSG00000163584.16	ENSG00000163584	16	1.616720443	0.284256231	5.687546195	1.29E-08	1.22E-06
ENSG00000234851.4	ENSG00000234851	4	1.616247231	0.428190568	3.774597929	0.000160266	0.002643366
ENSG00000272579.1	ENSG00000272579	1	1.614424932	0.34486104	4.681378128	2.85E-06	0.000111316
ENSG00000245385.2	ENSG00000245385	2	1.611358871	0.50521326	3.189462743	0.001425375	0.013081187
ENSG00000102189.15	ENSG00000102189	15	1.610582692	0.46153606	3.489613988	0.000483719	0.005972827
ENSG00000120280.5	ENSG00000120280	5	1.609486708	0.458783738	3.508159887	0.000451218	0.005662092
ENSG00000114646.8	ENSG00000114646	8	1.609486304	0.423414985	3.801202987	0.000143995	0.002443616
ENSG00000227081.5	ENSG00000227081	5	1.608886842	0.525757954	3.060128392	0.002212421	0.017791718
ENSG00000148803.10	ENSG00000148803	10	1.607130928	0.336321009	4.778562401	1.77E-06	7.58E-05
ENSG00000204196.5	ENSG00000204196	5	1.60492932	0.300447373	5.341798481	9.20E-08	6.30E-06
ENSG00000178750.2	ENSG00000178750	2	1.602577412	0.379809283	4.21942666	2.45E-05	0.000623559
ENSG00000260412.1	ENSG00000260412	1	1.601031588	0.580651946	2.757299962	0.005828086	0.035355053
ENSG00000142677.3	ENSG00000142677	3	1.598815537	0.55243491	2.894124736	0.003802171	0.026016618
ENSG00000173221.12	ENSG00000173221	12	1.597803764	0.296543164	5.38809846	7.12E-08	5.10E-06
ENSG00000155287.9	ENSG00000155287	9	1.596858967	0.269044394	5.935299154	2.93E-09	3.20E-07
ENSG00000102309.11	ENSG00000102309	11	1.596014584	0.269189552	5.928961858	3.05E-09	3.31E-07
ENSG00000146386.7	ENSG00000146386	7	1.594172546	0.325957554	4.890736627	1.00E-06	4.87E-05
ENSG00000243414.5	ENSG00000243414	5	1.593750203	0.333661914	4.77654217	1.78E-06	7.63E-05
ENSG00000112343.10	ENSG00000112343	10	1.590926283	0.332216532	4.788823335	1.68E-06	7.23E-05
ENSG00000179750.14	ENSG00000179750	14	1.58962908	0.3857206	4.121193111	3.77E-05	0.000880387
ENSG00000118946.10	ENSG00000118946	10	1.589132028	0.343723962	4.623279731	3.78E-06	0.000139792
ENSG00000132530.15	ENSG00000132530	15	1.583972911	0.241677544	6.554075673	5.60E-11	1.03E-08
ENSG00000227097.5	ENSG00000227097	5	1.583389007	0.465347251	3.402596672	0.000667487	0.007539416
ENSG00000188404.7	ENSG00000188404	7	1.58172592	0.573856676	2.756308303	0.005845787	0.035430789
ENSG00000271811.1	ENSG00000271811	1	1.579752939	0.38815855	4.069865113	4.70E-05	0.001046554
ENSG00000233008.4	ENSG00000233008	4	1.579651782	0.598514958	2.639285383	0.008308101	0.045649183
ENSG00000234009.1	ENSG00000234009	1	1.579461727	0.374809499	4.21403868	2.51E-05	0.000633289
ENSG00000174501.13	ENSG00000174501	13	1.578142434	0.581839021	2.712335158	0.0066811	0.0389468
ENSG00000041357.14	ENSG00000041357	14	1.576420177	0.295508861	5.334595287	9.58E-08	6.52E-06
ENSG00000205837.6	ENSG00000205837	6	1.575758509	0.39681332	3.971032293	7.16E-05	0.001449648
ENSG00000188873.4	ENSG00000188873	4	1.575352177	0.570706381	2.760354937	0.005773859	0.035052832
ENSG00000137673.7	ENSG00000137673	7	1.5736917	0.307397636	5.119400792	3.07E-07	1.78E-05
ENSG00000242094.1	ENSG00000242094	1	1.571044435	0.565289511	2.779185541	0.005449539	0.033637065
ENSG00000236723.2	ENSG00000236723	2	1.570557126	0.557372631	2.817786593	0.004835594	0.030842664
ENSG00000136492.7	ENSG00000136492	7	1.569671044	0.334569187	4.691618676	2.71E-06	0.000106712
ENSG00000240376.1	ENSG00000240376	1	1.56929404	0.482441707	3.252815866	0.001142675	0.011185863
ENSG00000166923.9	ENSG00000166923	9	1.568049758	0.232994327	6.729991146	1.70E-11	3.60E-09
ENSG00000213214.4	ENSG00000213214	4	1.56758704	0.454924552	3.445817631	0.000569334	0.006692328
ENSG00000261684.1	ENSG00000261684	1	1.56708858	0.313964213	4.991296819	6.00E-07	3.16E-05
ENSG00000198618.5	ENSG00000198618	5	1.566402144	0.446012573	3.512013422	0.000444726	0.005598399
ENSG00000280145.2	ENSG00000280145	2	1.566273569	0.43861697	3.570937003	0.000355706	0.004774094
ENSG00000151470.11	ENSG00000151470	11	1.566115217	0.217560636	7.198522867	6.09E-13	1.67E-10
ENSG00000197744.5	ENSG00000197744	5	1.565149308	0.418521774	3.739708192	0.000184234	0.002921609
ENSG00000232346.1	ENSG00000232346	1	1.564423296	0.356250318	4.391359717	1.13E-05	0.000338868
ENSG00000280007.1	ENSG00000280007	1	1.564184328	0.316990697	4.934480233	8.04E-07	4.07E-05
ENSG00000030419.15	ENSG00000030419	15	1.564051897	0.307636008	5.084098924	3.69E-07	2.07E-05
ENSG00000143185.3	ENSG00000143185	3	1.562929958	0.504752034	3.096431222	0.001958653	0.016447236
ENSG00000110057.6	ENSG00000110057	6	1.562291194	0.400866264	3.897287786	9.73E-05	0.001822416
ENSG00000162687.15	ENSG00000162687	15	1.562223366	0.298933499	5.225989636	1.73E-07	1.10E-05
ENSG00000279377.1	ENSG00000279377	1	1.561894084	0.50405563	3.098654179	0.001944018	0.016359742
ENSG00000146674.13	ENSG00000146674	13	1.561690625	0.378932433	4.121290469	3.77E-05	0.000880387
ENSG00000185641.6	ENSG00000185641	6	1.561250375	0.3773724	4.137160999	3.52E-05	0.000831819
ENSG00000121274.11	ENSG00000121274	11	1.560049462	0.338557541	4.607930029	4.07E-06	0.000148096
ENSG00000086967.9	ENSG00000086967	9	1.559896867	0.341340597	4.5699131	4.88E-06	0.000170806
ENSG00000143546.8	ENSG00000143546	8	1.55860773	0.517293892	3.013002384	0.002586769	0.019844557
ENSG00000120526.9	ENSG00000120526	9	1.557488087	0.286142363	5.443053131	5.24E-08	3.93E-06
ENSG00000229676.2	ENSG00000229676	2	1.557064506	0.519659677	2.996315807	0.002732633	0.020665915
ENSG00000251442.4	ENSG00000251442	4	1.555131358	0.471463063	3.298522156	0.000971952	0.009942322
ENSG00000196329.9	ENSG00000196329	9	1.554189687	0.333414834	4.661429329	3.14E-06	0.000120572
ENSG00000165389.6	ENSG00000165389	6	1.552889017	0.200542077	7.743457321	9.67E-15	3.60E-12
ENSG00000165997.4	ENSG00000165997	4	1.550744414	0.280319341	5.532063577	3.16E-08	2.61E-06
ENSG00000279092.1	ENSG00000279092	1	1.550368049	0.524090053	2.958209264	0.00309432	0.022552798
ENSG00000079263.17	ENSG00000079263	17	1.549820958	0.538652924	2.877216271	0.004012005	0.027030288
ENSG00000279589.1	ENSG00000279589	1	1.547757926	0.537372151	2.880234717	0.003973792	0.026826059
ENSG00000186714.11	ENSG00000186714	11	1.545697855	0.484002187	3.193576176	0.001405223	0.012975143
ENSG00000116514.15	ENSG00000116514	15	1.545567052	0.366403634	4.218208855	2.46E-05	0.000626348
ENSG00000155367.14	ENSG00000155367	14	1.544875588	0.430372624	3.589623272	0.000331156	0.00452508
ENSG00000171724.2	ENSG00000171724	2	1.543838618	0.21897092	7.050427596	1.78E-12	4.57E-10
ENSG00000253558.1	ENSG00000253558	1	1.541759137	0.591202486	2.607836019	0.009111659	0.048810535
ENSG00000173821.18	ENSG00000173821	18	1.541139762	0.287818419	5.354555712	8.58E-08	5.94E-06
ENSG00000185947.13	ENSG00000185947	13	1.53968154	0.368108258	4.182686762	2.88E-05	0.0007063
ENSG00000163319.9	ENSG00000163319	9	1.538097699	0.248181662	6.19746715	5.74E-10	7.83E-08
ENSG00000257607.1	ENSG00000257607	1	1.537382729	0.565976688	2.71633578	0.006600893	0.038570288
ENSG00000273301.1	ENSG00000273301	1	1.537291471	0.392425984	3.917404899	8.95E-05	0.001717138
ENSG00000173786.15	ENSG00000173786	15	1.535025442	0.321785347	4.770339785	1.84E-06	7.86E-05
ENSG00000225200.2	ENSG00000225200	2	1.533958964	0.45336497	3.383496883	0.00071569	0.007935485
ENSG00000231767.3	ENSG00000231767	3	1.533956069	0.396946075	3.864394099	0.000111365	0.002022939
ENSG00000180596.7	ENSG00000180596	7	1.531909046	0.40537675	3.778976088	0.000157475	0.002610004
ENSG00000104432.11	ENSG00000104432	11	1.530255811	0.416312711	3.675736459	0.000237164	0.003532109
ENSG00000198133.7	ENSG00000198133	7	1.529617041	0.439603001	3.479541858	0.000502272	0.006123975
ENSG00000235605.1	ENSG00000235605	1	1.529410716	0.547405474	2.793926599	0.00520723	0.032553225
ENSG00000144035.3	ENSG00000144035	3	1.528835005	0.462483988	3.305703646	0.000947382	0.009744658
ENSG00000236439.4	ENSG00000236439	4	1.528494896	0.408658934	3.74027035	0.000183822	0.002920197
ENSG00000181524.6	ENSG00000181524	6	1.527921798	0.334864518	4.562805899	5.05E-06	0.000175337
ENSG00000102786.13	ENSG00000102786	13	1.527242702	0.342457322	4.45965848	8.21E-06	0.000261269
ENSG00000203446.2	ENSG00000203446	2	1.525419381	0.559414966	2.726811889	0.006394948	0.03773214
ENSG00000267040.5	ENSG00000267040	5	1.525129818	0.42303824	3.605181926	0.000311934	0.004329942
ENSG00000262154.1	ENSG00000262154	1	1.524456125	0.554940002	2.747064765	0.006013126	0.036162622
ENSG00000180817.10	ENSG00000180817	10	1.523897008	0.295860782	5.150723247	2.59E-07	1.55E-05
ENSG00000178074.5	ENSG00000178074	5	1.523201033	0.298941402	5.095316418	3.48E-07	1.97E-05
ENSG00000234545.6	ENSG00000234545	6	1.522901562	0.468613829	3.249800724	0.001154859	0.011280743
ENSG00000114450.8	ENSG00000114450	8	1.522849067	0.275143405	5.534746761	3.12E-08	2.58E-06
ENSG00000130487.5	ENSG00000130487	5	1.522382017	0.553092766	2.752489473	0.005914405	0.03570329
ENSG00000180044.4	ENSG00000180044	4	1.521123632	0.431561535	3.524696963	0.000423967	0.005419801
ENSG00000140280.12	ENSG00000140280	12	1.519275064	0.339109907	4.48018484	7.46E-06	0.000241469
ENSG00000145708.9	ENSG00000145708	9	1.519113965	0.573041148	2.650968382	0.008026135	0.044541363
ENSG00000241749.4	ENSG00000241749	4	1.517754187	0.463867232	3.271958184	0.001068054	0.010643316
ENSG00000280248.1	ENSG00000280248	1	1.517485973	0.534737601	2.837814227	0.004542361	0.029526978
ENSG00000229839.5	ENSG00000229839	5	1.51540899	0.517215482	2.929937414	0.003390303	0.024033814
ENSG00000134970.13	ENSG00000134970	13	1.514642114	0.299026856	5.065237726	4.08E-07	2.25E-05
ENSG00000254911.3	ENSG00000254911	3	1.514614798	0.434456704	3.486227245	0.000489885	0.006010712
ENSG00000196911.8	ENSG00000196911	8	1.513158841	0.310351912	4.875622751	1.08E-06	5.14E-05
ENSG00000185880.11	ENSG00000185880	11	1.512886797	0.265596532	5.696184308	1.23E-08	1.17E-06
ENSG00000246366.5	ENSG00000246366	5	1.511945662	0.486032273	3.110792731	0.001865859	0.01586236
ENSG00000138755.5	ENSG00000138755	5	1.51179631	0.581546845	2.599612262	0.009332915	0.049728362
ENSG00000279103.1	ENSG00000279103	1	1.511633895	0.451891056	3.345129038	0.000822443	0.008768314
ENSG00000259865.1	ENSG00000259865	1	1.50987395	0.33680925	4.482875552	7.36E-06	0.000239013
ENSG00000106560.9	ENSG00000106560	9	1.508086065	0.352883434	4.273609702	1.92E-05	0.000519358
ENSG00000111247.13	ENSG00000111247	13	1.50795529	0.276989027	5.444097578	5.21E-08	3.93E-06
ENSG00000086300.14	ENSG00000086300	14	1.507871807	0.463283044	3.254752848	0.001134911	0.01113982
ENSG00000217094.2	ENSG00000217094	2	1.507602261	0.546957546	2.756342375	0.005845178	0.035430789
ENSG00000144893.11	ENSG00000144893	11	1.505877212	0.483005095	3.117725317	0.001822526	0.015622882
ENSG00000136147.15	ENSG00000136147	15	1.5053128	0.249943867	6.022603459	1.72E-09	2.04E-07
ENSG00000181218.5	ENSG00000181218	5	1.503177378	0.352925579	4.259190801	2.05E-05	0.000542159
ENSG00000271009.2	ENSG00000271009	2	1.503173819	0.392170927	3.832955775	0.000126613	0.002226993
ENSG00000242299.1	ENSG00000242299	1	1.502756515	0.38607032	3.892442485	9.92E-05	0.001846476
ENSG00000144810.14	ENSG00000144810	14	1.502585841	0.399808078	3.758267835	0.000171094	0.002764878
ENSG00000163806.14	ENSG00000163806	14	1.500258633	0.426360539	3.518755831	0.000433576	0.005506349
ENSG00000136942.13	ENSG00000136942	13	1.499434827	0.334467355	4.48305284	7.36E-06	0.000239013
ENSG00000261327.4	ENSG00000261327	4	1.499222859	0.491902208	3.047806731	0.002305181	0.018320729
ENSG00000254870.4	ENSG00000254870	4	1.497220749	0.376711625	3.974447962	7.05E-05	0.00143801
ENSG00000136051.12	ENSG00000136051	12	1.49564523	0.279318967	5.354613929	8.57E-08	5.94E-06
ENSG00000246477.3	ENSG00000246477	3	1.495094798	0.517978746	2.886401824	0.003896743	0.026437319
ENSG00000172974.11	ENSG00000172974	11	1.493655472	0.537087476	2.781028301	0.005418701	0.033484764
ENSG00000139921.11	ENSG00000139921	11	1.49214636	0.313198314	4.764222203	1.90E-06	8.01E-05
ENSG00000101596.13	ENSG00000101596	13	1.491341733	0.257440744	5.79295146	6.92E-09	7.01E-07
ENSG00000260838.3	ENSG00000260838	3	1.48992899	0.535959978	2.779925838	0.005437131	0.033579228
ENSG00000132965.8	ENSG00000132965	8	1.488695173	0.458663716	3.245722564	0.001171529	0.011390336
ENSG00000251349.3	ENSG00000251349	3	1.488577195	0.471629362	3.156243684	0.001598153	0.014155142
ENSG00000169306.8	ENSG00000169306	8	1.488349187	0.538015676	2.766367697	0.005668458	0.034564234
ENSG00000132256.17	ENSG00000132256	17	1.488115701	0.294618465	5.050992642	4.40E-07	2.39E-05
ENSG00000272489.1	ENSG00000272489	1	1.487450619	0.542239223	2.743163083	0.006085046	0.036417206
ENSG00000219470.1	ENSG00000219470	1	1.485982166	0.469348311	3.166054146	0.00154522	0.013826057
ENSG00000198498.8	ENSG00000198498	8	1.483659019	0.266489196	5.567426537	2.59E-08	2.17E-06
ENSG00000118596.10	ENSG00000118596	10	1.483618763	0.304686962	4.869321455	1.12E-06	5.25E-05
ENSG00000168404.11	ENSG00000168404	11	1.483161925	0.362715428	4.089051108	4.33E-05	0.000982981
ENSG00000180628.13	ENSG00000180628	13	1.481569851	0.270789759	5.47129204	4.47E-08	3.45E-06
ENSG00000138061.10	ENSG00000138061	10	1.481154927	0.372372954	3.977611457	6.96E-05	0.001425006
ENSG00000281468.1	ENSG00000281468	1	1.481082993	0.539925945	2.74312247	0.006085798	0.036417206
ENSG00000184898.6	ENSG00000184898	6	1.477181723	0.247164826	5.976504622	2.28E-09	2.56E-07
ENSG00000072401.13	ENSG00000072401	13	1.475856537	0.28229124	5.228134377	1.71E-07	1.10E-05
ENSG00000231233.1	ENSG00000231233	1	1.47537314	0.495415179	2.978053965	0.002900849	0.021548144
ENSG00000229994.1	ENSG00000229994	1	1.475323808	0.567333978	2.60045029	0.009310151	0.049648654
ENSG00000171860.4	ENSG00000171860	4	1.473896481	0.547265314	2.69320281	0.007076921	0.040635077
ENSG00000076053.9	ENSG00000076053	9	1.467974379	0.254445765	5.769301673	7.96E-09	7.92E-07
ENSG00000175886.10	ENSG00000175886	10	1.467528227	0.425154578	3.451752148	0.000556959	0.006575312
ENSG00000041353.8	ENSG00000041353	8	1.46652992	0.421368702	3.480395939	0.000500673	0.006109968
ENSG00000163507.12	ENSG00000163507	12	1.465946079	0.382184937	3.835698215	0.000125208	0.002212933
ENSG00000158042.8	ENSG00000158042	8	1.464153843	0.249801302	5.86127386	4.59E-09	4.80E-07
ENSG00000229314.5	ENSG00000229314	5	1.463158719	0.332591199	4.399270707	1.09E-05	0.000328944
ENSG00000139679.14	ENSG00000139679	14	1.460441868	0.318599626	4.583940938	4.56E-06	0.000162029
ENSG00000276334.1	ENSG00000276334	1	1.460247746	0.392869616	3.716876254	0.000201701	0.003128542
ENSG00000170961.6	ENSG00000170961	6	1.460030718	0.266788173	5.472621601	4.43E-08	3.44E-06
ENSG00000117226.10	ENSG00000117226	10	1.459552232	0.258685772	5.642182096	1.68E-08	1.55E-06
ENSG00000279364.1	ENSG00000279364	1	1.457611883	0.317265411	4.59429813	4.34E-06	0.000156242
ENSG00000128692.8	ENSG00000128692	8	1.457281979	0.299940259	4.858574124	1.18E-06	5.46E-05
ENSG00000131042.12	ENSG00000131042	12	1.457086748	0.548121594	2.658327576	0.007852952	0.043830994
ENSG00000259627.1	ENSG00000259627	1	1.456125617	0.54495526	2.672009471	0.007539852	0.042512851
ENSG00000228118.3	ENSG00000228118	3	1.455852931	0.535029602	2.721069873	0.006507101	0.038211281
