"SYMBOL"	"ENSEMBL"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"375"	"GLRB"	"ENSG00000109738"	650.291086069781	-1.16263696315081	0.337264514053336	-3.44725553595285	0.000566312663608236	0.0226480109763057
"376"	"TTC21A"	"ENSG00000168026"	6910.43563192392	-1.15749347729974	0.343569381770267	-3.36902395474146	0.000754348725554199	0.02673074374711
"377"	"DZANK1"	"ENSG00000089091"	3007.90251633042	-1.15511174475759	0.359061148091437	-3.21703350779527	0.00129523470576378	0.0366706963339163
"378"	"FAM83H-AS1"	"ENSG00000203499"	4948.13473789587	-1.15189310682478	0.369119041823008	-3.12065479238296	0.00180449432292173	0.0433117964582071
"379"	"TUBB8"	"ENSG00000261456"	74.2159764855489	-1.15152228376478	0.337613498537915	-3.41077086298866	0.000647795059294663	0.024503285817185
"380"	"CEP126"	"ENSG00000110318"	6566.16849068831	-1.15137603153571	0.369515605635371	-3.1159063757428	0.00183380484143132	0.0435369222362206
"381"	"RND2"	"ENSG00000108830"	717.267488462186	-1.14887257666732	0.369169731657077	-3.11204434748867	0.00185796586056067	0.0438871919012269
"382"	"KCTD1"	"ENSG00000134504"	2681.7215892031	-1.14587083458616	0.363748698565856	-3.15017164076175	0.00163174566763862	0.0409266962212119
"383"	"ARHGEF33"	"ENSG00000214694"	358.887469344086	-1.14412449158689	0.284016578208757	-4.02837221264577	5.61643747134987e-05	0.0048521512734739
"384"	"PTPRR"	"ENSG00000153233"	79.6870281592848	-1.13932074165032	0.234491590997468	-4.85868485434356	1.18168049556726e-06	0.000202463874107798
"385"	NA	"ENSG00000235370"	243.629203811148	-1.13514969534864	0.311642375873349	-3.64247542449094	0.000270028764572551	0.0146196811395557
"386"	"DNAAF4"	"ENSG00000256061"	3107.57810742574	-1.12847128901757	0.328908007335312	-3.43096325978809	0.000601442053121822	0.0235640409252363
"387"	"ZFR2"	"ENSG00000105278"	109.843982175765	-1.1274367178896	0.337322162617674	-3.34231438913029	0.000830829000109443	0.0281546423027402
"388"	"ARHGAP40"	"ENSG00000124143"	357.787130206681	-1.12331499168805	0.256958680046146	-4.37157830778987	1.23351593100942e-05	0.001527758602871
"389"	"IFT22"	"ENSG00000128581"	6577.02726125895	-1.12264016468341	0.300462826431222	-3.73636958028281	0.000186696210560352	0.0113852148797273
"390"	"AKAP3"	"ENSG00000111254"	343.47910323611	-1.12241230771622	0.301955738342036	-3.71714183634699	0.000201489336890075	0.0120768480276019
"391"	"MAFG-DT"	"ENSG00000265688"	707.261059020294	-1.11918871967318	0.35774366525544	-3.1284655141945	0.00175721630233578	0.0426615426888688
"392"	"SLC27A2"	"ENSG00000140284"	2544.38141636807	-1.1191416550692	0.342390344431711	-3.26861336270073	0.00108075873710579	0.0329537231049328
"393"	"CCDC87"	"ENSG00000182791"	83.8892125405187	-1.1130207487321	0.29924512644489	-3.71942815562305	0.000199674331775711	0.0119960907355028
"394"	NA	"ENSG00000261189"	109.789794169377	-1.11217358179006	0.285912125204613	-3.88991401114638	0.000100279749201493	0.00738665910499738
"395"	"CPA3"	"ENSG00000163751"	6115.33042942184	-1.11189497920352	0.345731305810829	-3.21606681407064	0.0012996057120773	0.0367076321763427
"396"	"AMTN"	"ENSG00000187689"	145.303777125443	-1.11103456257556	0.292188736772917	-3.80245513515133	0.000143269217320884	0.00943331269708891
"397"	"LINC00271"	"ENSG00000231028"	192.653243750954	-1.11092027308837	0.323318797312942	-3.43599036715798	0.000590391963753384	0.0232747336578893
"398"	"TTC30B"	"ENSG00000196659"	2942.88293119002	-1.10632616820944	0.332528798327601	-3.32700858925159	0.000877836676484911	0.0292027692495494
"399"	"C16orf46"	"ENSG00000166455"	620.409449215808	-1.10004363757352	0.356063584386108	-3.08945841645141	0.00200521774888298	0.0454488024680005
"400"	"TCTEX1D2"	"ENSG00000213123"	2258.64630488892	-1.09850857605748	0.308347289152163	-3.56256926752286	0.000367242966405944	0.0175418052434621
"401"	"MGAM"	"ENSG00000257335"	122.732608925668	-1.09354778385669	0.322533036484725	-3.39049852311324	0.000697656304261369	0.0255603371892408
"402"	"WDR54"	"ENSG00000005448"	8753.57797791768	-1.09269084766983	0.334882089193265	-3.26291217993216	0.00110273685755161	0.0332974189641069
"403"	"SCNN1G"	"ENSG00000166828"	3464.10473061651	-1.08818755265493	0.323949869473493	-3.35912329405637	0.000781901738129501	0.0271878404372458
"404"	NA	"ENSG00000269473"	215.737723462707	-1.08689738799417	0.289475238888683	-3.75471626577405	0.000173537950711395	0.0107705117036866
"405"	"EPB41L4B"	"ENSG00000095203"	5703.16838741823	-1.08437555661428	0.341517923894521	-3.17516440791318	0.00149751628270817	0.0390802711281749
"406"	"FAM149A"	"ENSG00000109794"	2589.21425098247	-1.08172299206584	0.3497527184573	-3.09282225692809	0.00198262843427342	0.0452288121464933
"407"	"PCDH20"	"ENSG00000280165"	2063.12147779341	-1.081541563753	0.212339239528812	-5.09346066300782	3.51586025400989e-07	6.97960598368729e-05
"408"	NA	"ENSG00000280063"	1122.08686970634	-1.08099443949092	0.352599752319736	-3.06578332054719	0.00217100582978503	0.0476243136218753
"409"	"OR51E1"	"ENSG00000180785"	125.97081652858	-1.0757477199869	0.311136389933084	-3.45747959670762	0.000545253528964155	0.0222157081939384
"410"	"STPG1"	"ENSG00000001460"	3733.32826318838	-1.07486079427476	0.292000012056753	-3.68102996538866	0.000232293699971239	0.0131356221331211
"411"	"HES2"	"ENSG00000069812"	748.696199748142	-1.07380766414142	0.341840505618151	-3.1412534398159	0.00168226388194693	0.0418190482411869
"412"	"ZNF473"	"ENSG00000142528"	5670.33724902743	-1.06917584235727	0.330350711343167	-3.23648718057888	0.00121010661628459	0.0353487316267719
"413"	NA	"ENSG00000224093"	102.230601869988	-1.068830060381	0.324835079547084	-3.29037757212449	0.00100053029930206	0.0313615269963763
"414"	"FAM86JP"	"ENSG00000171084"	451.546806989275	-1.06791141580467	0.315539724653216	-3.3843961072677	0.00071335009682181	0.0257976518864848
"415"	"GIHCG"	"ENSG00000257698"	2270.06736917317	-1.06570601700545	0.305365706532529	-3.48993352628456	0.000483140708619585	0.0206235465914689
"416"	"FAM221B"	"ENSG00000204930"	238.45422272758	-1.06024527265199	0.301123833538238	-3.52096099532869	0.000429985860208529	0.0193812145138437
"417"	NA	"ENSG00000257052"	95.9298429842563	-1.05977156523018	0.347020437277258	-3.05391686306779	0.002258746665426	0.0488597974589947
"418"	"TTC30A"	"ENSG00000197557"	2208.98752528181	-1.05934040664773	0.317884991042575	-3.33246437075683	0.000860804917162439	0.0288215196606386
"419"	NA	"ENSG00000236539"	47.4174478672824	-1.05784362859447	0.339008767308273	-3.12040197955275	0.00180604394236486	0.0433117964582071
"420"	"TCERG1L"	"ENSG00000176769"	35.4954496109776	-1.05779956481741	0.33867526412865	-3.12334462199045	0.00178808247799025	0.0430606840305579
"421"	NA	"ENSG00000263812"	967.731098834455	-1.05754874495568	0.277214984623929	-3.81490468991189	0.000136235504768124	0.00914476741957929
"422"	"SLC4A8"	"ENSG00000050438"	3637.15201430207	-1.05704360680014	0.340075891873918	-3.10825798610867	0.00188193709309371	0.0441183426907755
"423"	"CFAP221"	"ENSG00000163075"	6703.72496434821	-1.05660126344535	0.294963701403656	-3.58213996643403	0.000340791109548172	0.0167352349953735
"424"	"LRP11"	"ENSG00000120256"	7295.80450379924	-1.05054801875655	0.333472545730296	-3.15032836198217	0.00163087051793573	0.0409266962212119
"425"	NA	"ENSG00000225302"	1136.45323391111	-1.04976392510858	0.342336552435575	-3.06646753798263	0.00216604326851564	0.0475527193168794
"426"	"LRRC63"	"ENSG00000173988"	228.286198992316	-1.04888183398271	0.194251083439079	-5.39961896434756	6.67825869039642e-08	1.63974683335865e-05
"427"	"TRAF3IP1"	"ENSG00000204104"	7539.65627085781	-1.0475945673878	0.290708206356687	-3.60359475405538	0.000313846259165946	0.0158372517704687
"428"	"CD207"	"ENSG00000116031"	504.448769960869	-1.04740996596368	0.293566253368632	-3.56788273156329	0.000359877491915534	0.0173379188919238
"429"	"RBKS"	"ENSG00000171174"	1380.70371231823	-1.04417201604744	0.299081431818167	-3.49126326465585	0.000480742292952436	0.0206235465914689
"430"	"AVPR1A"	"ENSG00000166148"	585.190153729231	-1.04209644109887	0.286644160235334	-3.6355055698442	0.000277435999067775	0.0148483958889218
"431"	"MAS1L"	"ENSG00000204687"	57.0068902147353	-1.04069997303169	0.326705480285651	-3.18543775917614	0.00144535190710803	0.038394145230319
"432"	NA	"ENSG00000255769"	10130.4499385109	-1.03406754038501	0.304851480699884	-3.39203712578654	0.000693750393900703	0.0255139220474587
"433"	"LOC101928834"	"ENSG00000233968"	140.916944319597	-1.03312700344906	0.335682486287178	-3.07769110886892	0.00208611028017377	0.046453709508627
"434"	"LINC01132"	"ENSG00000227630"	269.364983166482	-1.03285919432214	0.260822953595498	-3.96000114285942	7.49494046950799e-05	0.00595996814437495
"435"	"IL20RA"	"ENSG00000016402"	2610.12271428105	-1.02938863862496	0.268065183645295	-3.84006839167541	0.000123000039907524	0.00856441322649627
"436"	NA	"ENSG00000224616"	114.499149057884	-1.02817699662918	0.217939479085569	-4.71771796896649	2.38504811945165e-06	0.000364808097877438
"437"	"FAM86B1"	"ENSG00000186523"	2763.07690497696	-1.02382014968786	0.323202326747121	-3.16773755929338	0.00153630136514284	0.039633743328768
"438"	NA	"ENSG00000259354"	68.9796626892512	-1.02350779070698	0.331178532168324	-3.09050162160503	0.00199818713582969	0.045361927103819
"439"	"C8orf48"	"ENSG00000164743"	322.231093119492	-1.02150093018918	0.320036444674377	-3.19182689092961	0.00141376035173138	0.0379737141643477
"440"	"GPR84"	"ENSG00000139572"	742.699188180186	-1.01977674522389	0.241588668048343	-4.22112822369558	2.43082607871452e-05	0.00257732018065523
"441"	"NOS1AP"	"ENSG00000198929"	224.496184173785	-1.01917894598289	0.297000585311038	-3.43157217995225	0.000600093412825661	0.0235585059164139
"442"	"IFT172"	"ENSG00000138002"	14039.4777026585	-1.01644807237753	0.313133901451944	-3.24604927050202	0.00117018585186874	0.0346610287615429
"443"	"TCTN1"	"ENSG00000204852"	11448.7608858575	-1.01264274856717	0.323790470457843	-3.12746310024284	0.00176321951628041	0.0427309761733377
"444"	"ALDH1A1"	"ENSG00000165092"	42102.7197891174	-1.00988807806263	0.228125306325451	-4.42690069913546	9.55967134867245e-06	0.00123881833666986
"445"	"KLB"	"ENSG00000134962"	344.912168806784	-1.00913646007165	0.247919007301574	-4.07042796377493	4.6926850502446e-05	0.00430665400791464
"446"	"MUC12"	"ENSG00000205277"	468.801468686309	-1.00465366247988	0.330165112371292	-3.0428825603781	0.0023432376165909	0.0497510214172211
"447"	"PARD6G-AS1"	"ENSG00000267270"	318.279720257642	-1.00413309499517	0.285635364012695	-3.51543688739654	0.000439031096762896	0.01969085908393
"448"	"PLEKHB1"	"ENSG00000021300"	5771.32058854522	-1.00370673944856	0.286282630937219	-3.50599942498317	0.000454896202661071	0.0200835955972966
"449"	"KIF9"	"ENSG00000088727"	2375.07963641661	-1.00286879021915	0.323046443397089	-3.10441055989718	0.00190658562550064	0.0443987007016542
"450"	"RORB"	"ENSG00000198963"	307.946010300673	-1.0026621388161	0.301449344318109	-3.32613806503434	0.000880582990058056	0.0292027692495494
"451"	NA	"ENSG00000233030"	161.143760045401	-1.001604679437	0.299608424411477	-3.34304578185495	0.000828642276498228	0.0281145769229841
"452"	"KIAA1257"	"ENSG00000114656"	372.472742362246	-0.999299060763186	0.308910951854179	-3.2349097847295	0.00121681171248006	0.0354109805903159
"453"	"ELF3"	"ENSG00000163435"	23139.2221855433	-0.99856131286886	0.290010778313732	-3.44318690041452	0.000574901854133974	0.0228905800840172
"454"	"DDC"	"ENSG00000132437"	342.435977648244	-0.998256057967626	0.305929079898228	-3.2630309557356	0.00110227479054469	0.0332974189641069
"455"	"TCTN2"	"ENSG00000168778"	6955.89478668917	-0.998046043874081	0.300090011728632	-3.32582226954159	0.000881581223102757	0.0292027692495494
"456"	"SPAG16"	"ENSG00000144451"	4736.34623195567	-0.996895255712122	0.321027326933284	-3.1053283383545	0.00190067909955487	0.0443716720855789
"457"	"KIAA0556"	"ENSG00000047578"	12195.9503678664	-0.991578075679136	0.264914172715482	-3.74301633436612	0.00018182440436766	0.0111855975882531
"458"	NA	"ENSG00000276846"	220.860374229336	-0.991428883404573	0.295580681419851	-3.35417348198179	0.000796024387095496	0.0274402938659976
"459"	NA	"ENSG00000232093"	245.053628225673	-0.990586403477443	0.252338006596813	-3.92563299059506	8.6501961449203e-05	0.00667018292816705
"460"	"ASCL1"	"ENSG00000139352"	322.919362892417	-0.989719434668255	0.198160152751383	-4.99454315575737	5.89752033499452e-07	0.000113066775134816
"461"	"SCG3"	"ENSG00000104112"	155.934262146018	-0.989667727872633	0.305041105146955	-3.24437497495905	0.00117708678531365	0.0346819328502256
"462"	"AGR2"	"ENSG00000106541"	18623.8927955688	-0.986473558659907	0.20562776950791	-4.7973751843958	1.60758319264574e-06	0.000260103243614722
"463"	"RAB27B"	"ENSG00000041353"	2367.78400217697	-0.985920468695374	0.181328175051601	-5.43721607750593	5.41194916942698e-08	1.41575578692926e-05
"464"	NA	"ENSG00000276710"	7053.59757557112	-0.985914277764637	0.289794365234053	-3.40211679743448	0.000668660546169685	0.0248889326433985
"465"	"FRMD5"	"ENSG00000171877"	73.2338557338957	-0.981966634842385	0.308355775012413	-3.18452487164495	0.00144991850581387	0.038394145230319
"466"	"ADPRHL1"	"ENSG00000153531"	526.202244335392	-0.971644556433139	0.308917331405929	-3.1453222517851	0.00165903975092091	0.0413518395143727
"467"	"DNAH1"	"ENSG00000114841"	10559.2513313196	-0.97086930941021	0.298840561351793	-3.24878692844949	0.00115898256123116	0.0344019945614224
"468"	"SPAG1"	"ENSG00000104450"	3168.90058386674	-0.967169154427948	0.29079168094356	-3.32598632563931	0.000881062509104684	0.0292027692495494
"469"	"GLB1L"	"ENSG00000163521"	4320.99442119817	-0.966910696681362	0.268174217396098	-3.60553190411	0.000311514214891829	0.0158038802365354
"470"	"TMEM45A"	"ENSG00000181458"	4401.94543200223	-0.961384781837498	0.315092970063652	-3.05111466512023	0.00227993486691594	0.0491661455006502
"471"	"SUGT1P4-STRA6LP-CCDC180"	"ENSG00000255036"	1301.90989322836	-0.955582206843945	0.300356566063229	-3.18149264845032	0.00146518241430223	0.0386176280214064
"472"	NA	"ENSG00000281181"	16597.3594675949	-0.954433644077179	0.309551511283717	-3.08327890282015	0.00204733179440098	0.0458088443301981
"473"	NA	"ENSG00000261618"	366.764182192654	-0.953974313148641	0.29896866261302	-3.19088397028236	0.00141838230025812	0.0380286771710011
"474"	NA	"ENSG00000197210"	142.080287649957	-0.950412076958189	0.291583174404326	-3.259488751022	0.00111613206577417	0.03359317489579
"475"	"ACSM1"	"ENSG00000166743"	265.954889302511	-0.949530990412885	0.2434604933554	-3.90014403292436	9.61354782481175e-05	0.00719499511134507
"476"	"PSENEN"	"ENSG00000205155"	10073.4911991646	-0.947120091892698	0.2395508000264	-3.95373378752365	7.69410126199044e-05	0.00610100817066216
"477"	"ANKRD42"	"ENSG00000137494"	3851.57868231518	-0.946491663317749	0.242402051303303	-3.90463553517317	9.43674939280045e-05	0.00711978577503713
"478"	"RNF32"	"ENSG00000105982"	879.825531461489	-0.945188547068688	0.292789599246599	-3.2282176330745	0.00124564166860762	0.0359485898156135
"479"	NA	"ENSG00000223343"	640.983699595872	-0.941822288535949	0.238888028337597	-3.9425261076916	8.06278701430903e-05	0.00633947953139112
"480"	NA	"ENSG00000280057"	53.929380911898	-0.940562545546652	0.300356719905894	-3.13148494177637	0.00173924705033448	0.0424104117140599
"481"	"ZNF396"	"ENSG00000186496"	1261.57562431276	-0.936627507473629	0.288655503164416	-3.24479352448075	0.00117535813583668	0.0346819328502256
"482"	"FAM47E-STBD1"	"ENSG00000272414"	1291.27017874686	-0.934635003059776	0.235457465633463	-3.96944306074679	7.20408186914119e-05	0.00578133464574118
"483"	"C20orf96"	"ENSG00000196476"	7766.70603893529	-0.933230763819402	0.303813147054683	-3.07172606869258	0.00212824936950565	0.0470107003210337
"484"	"EFCAB2"	"ENSG00000203666"	2652.63939431489	-0.930813555073086	0.267060793741869	-3.48539949286893	0.000491402790255829	0.0208091611226186
"485"	"C11orf74"	"ENSG00000166352"	2631.03054167002	-0.930449099134022	0.247407496629903	-3.76079590072358	0.000169373587408013	0.0105824466186109
"486"	"IQCA1"	"ENSG00000132321"	5570.04844202539	-0.929382867543507	0.283576038975798	-3.27736740699317	0.00104779929734881	0.0321772835816734
"487"	"GOLM1"	"ENSG00000135052"	19459.7213349075	-0.929308813283407	0.202120815951953	-4.59778874781664	4.26998619741003e-06	0.00060060896307389
"488"	"TUBB4B"	"ENSG00000188229"	87301.4786234425	-0.921412362846557	0.291817566108967	-3.15749450978045	0.00159131233231632	0.0404196220452506
"489"	"JPT2"	"ENSG00000206053"	19696.4391878236	-0.920111902359855	0.238797770948944	-3.85310088408061	0.000116631307059332	0.00828585511649178
"490"	"ENPP5"	"ENSG00000112796"	2925.56119490362	-0.919890930627845	0.278658883081528	-3.30113621520083	0.000962941196993037	0.0308768572502654
"491"	"ERP27"	"ENSG00000139055"	3548.98181121784	-0.919853553732584	0.195555374702939	-4.70380093173045	2.55362243681448e-06	0.000386369976372292
"492"	"IFT46"	"ENSG00000118096"	7042.25443798969	-0.914218210248306	0.279259170096214	-3.2737267318145	0.00106139201456698	0.0324693157155675
"493"	"CMBL"	"ENSG00000164237"	1810.69114628628	-0.912612108082684	0.207472693494105	-4.39870950105835	1.08896473805687e-05	0.00137924036121945
"494"	"ULK4"	"ENSG00000168038"	1270.02004641396	-0.911740737469184	0.288016499039691	-3.16558509845486	0.00154771382178632	0.0398180676338428
"495"	"CLUAP1"	"ENSG00000103351"	5760.36702304564	-0.910518975049909	0.236836258080223	-3.84450836383967	0.00012079436542603	0.00847934663915221
"496"	"SYTL3"	"ENSG00000164674"	4734.9974783958	-0.910402048770677	0.228983801443348	-3.97583603308252	7.01324363755468e-05	0.00569007833793603
"497"	"TMEM17"	"ENSG00000186889"	874.801792049157	-0.90235419825791	0.261193046213635	-3.45474051219516	0.00055082268063187	0.0224099965894865
"498"	"TTC12"	"ENSG00000149292"	4588.51276019863	-0.9002831121101	0.293795994085996	-3.06431377633618	0.00218169953928848	0.0478179939259334
"499"	"ZNF487"	"ENSG00000243660"	1379.80613420195	-0.899994939951321	0.291694131230772	-3.08540640208937	0.00203274191683345	0.0457166682645611
"500"	"UBE3D"	"ENSG00000118420"	1316.33305650657	-0.898398059514996	0.251294501440417	-3.57508045088687	0.000350120217127541	0.0170735452920157
"501"	NA	"ENSG00000188004"	1194.41896244059	-0.896869552136345	0.211531454333233	-4.23988741987976	2.23631915962029e-05	0.00241478695348312
"502"	"CH17-340M24.3"	"ENSG00000197180"	1117.66248735396	-0.896282806506971	0.216748516461461	-4.13512775607087	3.54757222987211e-05	0.00353381118456762
"503"	"LOC100507564"	"ENSG00000226754"	250.882530115826	-0.894419351413088	0.283834640148079	-3.15119870832701	0.00162601825717855	0.0409266962212119
"504"	"PCDHA4"	"ENSG00000204967"	125.322330493312	-0.893675803546033	0.248615434547314	-3.59461111162814	0.000324876476947204	0.0161803598308467
"505"	"IL7"	"ENSG00000104432"	1164.31864589207	-0.88808458927805	0.276802660295763	-3.20836724737087	0.00133490920370592	0.0369588956685781
"506"	"CXCL10"	"ENSG00000169245"	17122.4132160379	-0.887101664663731	0.17296840871443	-5.12869183024244	2.91762497323196e-07	6.04942523153597e-05
"507"	"TRIP13"	"ENSG00000071539"	2968.57875440544	-0.886227596386331	0.282476748716648	-3.13734705745747	0.00170484193315383	0.0420442559919902
"508"	NA	"ENSG00000233170"	194.161186119885	-0.883362678737338	0.230532053952723	-3.831843180118	0.000127186804274097	0.00870436635314486
"509"	"C2orf15"	"ENSG00000273045"	430.653364144259	-0.880756590464097	0.216488521490948	-4.06837547043309	4.73420512313522e-05	0.00432521931670683
"510"	"IQCE"	"ENSG00000106012"	12858.6873674544	-0.878109937695802	0.268173059086044	-3.27441518804489	0.00105880917278743	0.032425741307979
"511"	"IFT57"	"ENSG00000114446"	21061.0815501348	-0.875529992581548	0.213063462539631	-4.10924511479154	3.96954571129412e-05	0.00380639539612644
"512"	"SLC16A12"	"ENSG00000152779"	301.605206474901	-0.870662428612533	0.276834717174828	-3.14506228661591	0.0016605147230951	0.0413518395143727
"513"	"JHY"	"ENSG00000109944"	1364.82420255978	-0.869051819352866	0.217190438807288	-4.00133552897313	6.29859686046298e-05	0.0052628067080961
"514"	NA	"ENSG00000225969"	130.123751498187	-0.868435734760403	0.269799969189367	-3.21881332073417	0.00128722256586075	0.0366165110172848
"515"	"CXXC4"	"ENSG00000168772"	1272.10280321543	-0.864876442772761	0.264805880013535	-3.26607718351478	0.00109048522275296	0.0331060432430349
"516"	NA	"ENSG00000279048"	222.641797421248	-0.86264238151429	0.277866512461251	-3.10452085022152	0.00190587494250388	0.0443987007016542
"517"	"ARMC9"	"ENSG00000135931"	2583.78451133794	-0.861327946057949	0.179860231342821	-4.78887378064261	1.6771992689399e-06	0.000266741390550549
"518"	"RAB44"	"ENSG00000255587"	402.281273841192	-0.858685304256747	0.272881174580701	-3.14673705716846	0.00165103363805312	0.0412257649979883
"519"	"TPPP"	"ENSG00000171368"	5106.91957182949	-0.857539445454504	0.263580229248879	-3.25342855910788	0.00114021391965927	0.034025296188894
"520"	"CA8"	"ENSG00000178538"	2466.46823542033	-0.853082804642593	0.201714559660432	-4.22915830210113	2.34567254683902e-05	0.00249649126458444
"521"	"PTPRF"	"ENSG00000142949"	59376.3091919662	-0.85214564542509	0.265432183425697	-3.21040815181944	0.00132546620202765	0.0368432219076026
"522"	"CHMP1B2P"	"ENSG00000278530"	263.33209268781	-0.85099816578603	0.25832175592852	-3.29433408629163	0.000986551661850465	0.0311377102797349
"523"	"ERICH2"	"ENSG00000204334"	637.470307379949	-0.849928624799134	0.11955776230057	-7.10893720695776	1.16939932129019e-12	1.25894832316283e-09
"524"	"CEP19"	"ENSG00000174007"	1330.48788580971	-0.849206511106243	0.244291704308145	-3.47619872525459	0.000508575282797478	0.0212470608071406
"525"	"BAIAP2L1"	"ENSG00000006453"	10032.0550501608	-0.848337435556127	0.242327651388222	-3.50078676822995	0.000463886849119631	0.0202469612675927
"526"	NA	"ENSG00000259768"	950.522014109941	-0.848033439802753	0.202814580923964	-4.18132382760333	2.89816758766637e-05	0.0029824488583224
"527"	"STEAP3"	"ENSG00000115107"	6653.70948854058	-0.846409146854204	0.268143849345008	-3.15654880364296	0.00159648168769058	0.0404774627899883
"528"	NA	"ENSG00000215861"	759.850806038012	-0.844165271083054	0.231300813641678	-3.64964246252415	0.000262605567831872	0.0143566258773085
"529"	"FAM86C2P"	"ENSG00000160172"	1451.40046810922	-0.842982138038051	0.265425425448024	-3.17596604249627	0.00149338431179096	0.0390301776576477
"530"	"CALML4"	"ENSG00000129007"	3934.10188698478	-0.842366416789224	0.255176147693178	-3.30111738265632	0.000963005836857623	0.0308768572502654
"531"	NA	"ENSG00000258647"	304.959965898961	-0.84187104929132	0.19419669833526	-4.33514604783815	1.45663379745958e-05	0.00174242036857655
"532"	"LMLN"	"ENSG00000185621"	2798.83754290967	-0.8400237000793	0.231908880613978	-3.62221445705459	0.000292091805404008	0.0152252173651091
"533"	"TAF1A-AS1"	"ENSG00000225265"	165.576412544515	-0.839506573150543	0.253170809842155	-3.31596906323424	0.000913259380268354	0.0298633683564153
"534"	"P2RY2"	"ENSG00000175591"	726.455294918662	-0.839313488109484	0.248746722506776	-3.37416903286684	0.000740388888050552	0.0264677207732095
"535"	NA	"ENSG00000235280"	213.844475564528	-0.83847294041556	0.261086550364611	-3.21147504245095	0.00132055440502132	0.0368163728595137
"536"	"NMNAT2"	"ENSG00000157064"	267.04608235684	-0.835642842183532	0.266770144981696	-3.13244513264731	0.0017335682580895	0.0423728325280528
"537"	"NME7"	"ENSG00000143156"	3523.22829716661	-0.834609448463821	0.204203363843203	-4.0871483836313	4.36707826084307e-05	0.00407462958664194
"538"	NA	"ENSG00000259726"	144.687075389365	-0.83170912933403	0.248412112126679	-3.34810216061403	0.000813670112360074	0.0278088401893417
"539"	"SAP30-DT"	"ENSG00000272870"	357.762322346173	-0.831310516043056	0.260017356970871	-3.19713470565038	0.00138800091187444	0.0378515142470397
"540"	"DUSP18"	"ENSG00000167065"	2336.56634218533	-0.827129748481982	0.221370522994143	-3.73640418468843	0.000186670532127187	0.0113852148797273
"541"	"SORD2P"	"ENSG00000259479"	807.215761438409	-0.8257887361701	0.214623482981394	-3.84761594909765	0.000119272832393649	0.00840948577211748
"542"	"MUC12-AS1"	"ENSG00000227053"	227.766121463469	-0.823491526565771	0.2535146946626	-3.24829898977551	0.00116097206012203	0.034424543363216
"543"	"GON7"	"ENSG00000170270"	3903.43765579572	-0.822684193299131	0.221188606080124	-3.71937871429562	0.000199713417982362	0.0119960907355028
"544"	"PLEKHA7"	"ENSG00000166689"	5670.57714740109	-0.820449458827016	0.190672148150754	-4.30293289703923	1.68551911050179e-05	0.00195765001751268
"545"	"BSCL2"	"ENSG00000168000"	9369.61021464763	-0.813646750218124	0.237531364202278	-3.42542869212521	0.000613830040936557	0.023894136768623
"546"	NA	"ENSG00000274002"	82.7962283201699	-0.811817135587038	0.229131296819517	-3.54302160750433	0.000395570289958987	0.018310480303188
"547"	"ABAT"	"ENSG00000183044"	6685.56639380023	-0.811415881659234	0.223862250983089	-3.62462129321004	0.000289385183326661	0.0151618964143502
"548"	"CFAP298"	"ENSG00000159079"	13454.8552813275	-0.809865885189883	0.240256483389644	-3.37083883757866	0.00074939684480682	0.0266874899274653
"549"	NA	"ENSG00000265678"	480.093791541984	-0.801524131362543	0.234848187967775	-3.41294577700776	0.000642647274125113	0.0243744442412413
"550"	"DYRK3"	"ENSG00000143479"	1021.50881759827	-0.797593084557848	0.194669399884786	-4.09716722314807	4.18236780523425e-05	0.00395502220392945
"551"	"TMEM107"	"ENSG00000179029"	3156.76861897492	-0.790112448979245	0.222094104080432	-3.55755706460853	0.000374319801554967	0.0177721236320894
"552"	NA	"ENSG00000205930"	174.75769570113	-0.789397671292337	0.245932337682266	-3.20981648339473	0.00132819741172008	0.0368825136423183
"553"	"CATSPERE"	"ENSG00000179397"	353.217869398941	-0.788659244891094	0.259252401115061	-3.04205184406787	0.00234971420505042	0.0497510214172211
"554"	"MIPEP"	"ENSG00000027001"	4238.93941801004	-0.788572200560127	0.225989564811085	-3.48941864293305	0.000484072384359082	0.0206235465914689
"555"	"UNC119B"	"ENSG00000175970"	15023.8476972619	-0.7874097272184	0.248550987707642	-3.16800079726334	0.00153491099561397	0.039633743328768
"556"	"ODF2L"	"ENSG00000122417"	15559.2049016332	-0.786465181136848	0.228154891923733	-3.44706692241227	0.000566708184589318	0.0226480109763057
"557"	"PAIP2B"	"ENSG00000124374"	1953.0483468508	-0.785624705131384	0.255938270324545	-3.06958667859701	0.0021435519433235	0.0472070514913991
"558"	"ZDHHC11B"	"ENSG00000206077"	5702.92709850643	-0.784346011903751	0.197396163395441	-3.97346127914594	7.08356780011509e-05	0.00571400997962598
"559"	"PTPRN2"	"ENSG00000155093"	7399.0826319866	-0.783862165110606	0.22791271349689	-3.43930864182046	0.000583201923291273	0.0230730765253266
"560"	"GRHL2"	"ENSG00000083307"	5391.46827789087	-0.783688649386802	0.229251448021522	-3.41846760903874	0.00062974812865336	0.0241469587248441
"561"	"FAM160A1"	"ENSG00000164142"	276.867878480873	-0.782918507121746	0.246814446330168	-3.17209352516757	0.00151344258766296	0.0392611413079462
